Format Version,1.23,Take Name,Take 2020-09-28 10.54.41 AM_002,Take Notes,,Capture Frame Rate,250.000000,Export Frame Rate,250.000000,Capture Start Time,2020-09-28 11.02.39.310 AM,Total Frames in Take,920,Total Exported Frames,920,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker
136,0.544000,-0.001837,0.008602,1.329269
137,0.548000,-0.001873,0.008572,1.329250
138,0.552000,-0.001841,0.008611,1.329264
139,0.556000,-0.001831,0.008642,1.329257
140,0.560000,-0.001819,0.008636,1.329261
141,0.564000,-0.001831,0.008613,1.329260
142,0.568000,-0.001855,0.008608,1.329270
143,0.572000,-0.001832,0.008613,1.329253
144,0.576000,-0.001856,0.008598,1.329249
145,0.580000,-0.001848,0.008602,1.329236
146,0.584000,-0.001848,0.008608,1.329262
147,0.588000,-0.001830,0.008617,1.329257
148,0.592000,-0.001844,0.008617,1.329271
149,0.596000,-0.001815,0.008643,1.329272
150,0.600000,-0.001829,0.008627,1.329265
151,0.604000,-0.001824,0.008613,1.329258
152,0.608000,-0.001829,0.008620,1.329265
153,0.612000,-0.001835,0.008630,1.329268
154,0.616000,-0.001852,0.008595,1.329251
155,0.620000,-0.001806,0.008637,1.329256
156,0.624000,-0.001843,0.008597,1.329251
157,0.628000,-0.001849,0.008598,1.329268
158,0.632000,-0.001858,0.008612,1.329280
159,0.636000,-0.001802,0.008640,1.329267
160,0.640000,-0.001823,0.008640,1.329272
161,0.644000,-0.001831,0.008639,1.329272
162,0.648000,-0.001809,0.008650,1.329276
163,0.652000,-0.001840,0.008621,1.329272
164,0.656000,-0.001840,0.008621,1.329264
165,0.660000,-0.001864,0.008590,1.329252
166,0.664000,-0.001834,0.008626,1.329273
167,0.668000,-0.001823,0.008606,1.329259
168,0.672000,-0.001876,0.008573,1.329244
169,0.676000,-0.001854,0.008572,1.329257
170,0.680000,-0.001872,0.008592,1.329268
171,0.684000,-0.001812,0.008630,1.329275
172,0.688000,-0.001859,0.008592,1.329264
173,0.692000,-0.001853,0.008614,1.329254
174,0.696000,-0.001830,0.008625,1.329275
175,0.700000,-0.001843,0.008624,1.329253
176,0.704000,-0.001834,0.008626,1.329276
177,0.708000,-0.001833,0.008614,1.329269
178,0.712000,-0.001844,0.008611,1.329261
179,0.716000,-0.001851,0.008602,1.329253
180,0.720000,-0.001842,0.008615,1.329283
181,0.724000,-0.001839,0.008633,1.329267
182,0.728000,-0.001835,0.008633,1.329265
183,0.732000,-0.001824,0.008608,1.329249
184,0.736000,-0.001830,0.008617,1.329271
185,0.740000,-0.001810,0.008637,1.329266
186,0.744000,-0.001851,0.008602,1.329256
187,0.748000,-0.001830,0.008616,1.329262
188,0.752000,-0.001820,0.008626,1.329271
189,0.756000,-0.001823,0.008628,1.329257
190,0.760000,-0.001818,0.008627,1.329273
191,0.764000,-0.001823,0.008658,1.329289
192,0.768000,-0.001822,0.008621,1.329275
193,0.772000,-0.001811,0.008649,1.329276
194,0.776000,-0.001837,0.008617,1.329268
195,0.780000,-0.001864,0.008574,1.329240
196,0.784000,-0.001825,0.008623,1.329266
197,0.788000,-0.001851,0.008599,1.329246
198,0.792000,-0.001830,0.008605,1.329267
199,0.796000,-0.001841,0.008624,1.329257
200,0.800000,-0.001830,0.008610,1.329272
201,0.804000,-0.001856,0.008602,1.329253
202,0.808000,-0.001850,0.008610,1.329258
203,0.812000,-0.001838,0.008602,1.329262
204,0.816000,-0.001856,0.008583,1.329257
205,0.820000,-0.001855,0.008581,1.329262
206,0.824000,-0.001826,0.008608,1.329266
207,0.828000,-0.001837,0.008603,1.329255
208,0.832000,-0.001837,0.008608,1.329256
209,0.836000,-0.001855,0.008595,1.329260
210,0.840000,-0.001836,0.008614,1.329273
211,0.844000,-0.001835,0.008629,1.329278
212,0.848000,-0.001821,0.008637,1.329264
213,0.852000,-0.001824,0.008613,1.329257
214,0.856000,-0.001852,0.008586,1.329237
215,0.860000,-0.001851,0.008575,1.329255
216,0.864000,-0.001856,0.008576,1.329256
217,0.868000,-0.001821,0.008595,1.329257
218,0.872000,-0.001833,0.008618,1.329259
219,0.876000,-0.001819,0.008635,1.329275
220,0.880000,-0.001801,0.008650,1.329275
221,0.884000,-0.001821,0.008624,1.329251
222,0.888000,-0.001817,0.008631,1.329253
223,0.892000,-0.001822,0.008618,1.329277
224,0.896000,-0.001867,0.008580,1.329245
225,0.900000,-0.001844,0.008588,1.329256
226,0.904000,-0.001844,0.008587,1.329251
227,0.908000,-0.001854,0.008592,1.329250
228,0.912000,-0.001835,0.008599,1.329253
229,0.916000,-0.001824,0.008617,1.329252
230,0.920000,-0.001832,0.008617,1.329275
231,0.924000,-0.001841,0.008607,1.329239
232,0.928000,-0.001851,0.008584,1.329258
233,0.932000,-0.001843,0.008604,1.329266
234,0.936000,-0.001826,0.008600,1.329247
235,0.940000,-0.001836,0.008597,1.329253
236,0.944000,-0.001876,0.008561,1.329244
237,0.948000,-0.001816,0.008622,1.329261
238,0.952000,-0.001801,0.008617,1.329243
239,0.956000,-0.001838,0.008597,1.329260
240,0.960000,-0.001817,0.008618,1.329254
241,0.964000,-0.001840,0.008622,1.329263
242,0.968000,-0.001834,0.008623,1.329278
243,0.972000,-0.001832,0.008629,1.329256
244,0.976000,-0.001832,0.008620,1.329244
245,0.980000,-0.001858,0.008595,1.329259
246,0.984000,-0.001829,0.008595,1.329274
247,0.988000,-0.001848,0.008586,1.329247
248,0.992000,-0.001848,0.008591,1.329256
249,0.996000,-0.001814,0.008601,1.329254
250,1.000000,-0.001837,0.008617,1.329250
251,1.004000,-0.001842,0.008595,1.329262
252,1.008000,-0.001841,0.008603,1.329256
253,1.012000,-0.001848,0.008606,1.329276
254,1.016000,-0.001850,0.008587,1.329247
255,1.020000,-0.001868,0.008582,1.329264
256,1.024000,-0.001853,0.008568,1.329258
257,1.028000,-0.001855,0.008596,1.329251
258,1.032000,-0.001824,0.008605,1.329253
259,1.036000,-0.001840,0.008601,1.329264
260,1.040000,-0.001836,0.008613,1.329276
261,1.044000,-0.001839,0.008603,1.329263
262,1.048000,-0.001840,0.008610,1.329258
263,1.052000,-0.001830,0.008627,1.329264
264,1.056000,-0.001846,0.008596,1.329259
265,1.060000,-0.001838,0.008582,1.329261
266,1.064000,-0.001852,0.008595,1.329251
267,1.068000,-0.001846,0.008585,1.329256
268,1.072000,-0.001808,0.008631,1.329242
269,1.076000,-0.001847,0.008570,1.329243
270,1.080000,-0.001818,0.008613,1.329259
271,1.084000,-0.001850,0.008603,1.329275
272,1.088000,-0.001814,0.008618,1.329285
273,1.092000,-0.001845,0.008611,1.329249
274,1.096000,-0.001822,0.008615,1.329271
275,1.100000,-0.001819,0.008623,1.329285
276,1.104000,-0.001866,0.008593,1.329268
277,1.108000,-0.001844,0.008590,1.329258
278,1.112000,-0.001787,0.008641,1.329253
279,1.116000,-0.001800,0.008641,1.329273
280,1.120000,-0.001850,0.008600,1.329255
281,1.124000,-0.001819,0.008632,1.329276
282,1.128000,-0.001811,0.008608,1.329259
283,1.132000,-0.001814,0.008606,1.329263
284,1.136000,-0.001842,0.008600,1.329252
285,1.140000,-0.001850,0.008579,1.329254
286,1.144000,-0.001811,0.008594,1.329248
287,1.148000,-0.001817,0.008601,1.329260
288,1.152000,-0.001847,0.008590,1.329249
289,1.156000,-0.001845,0.008602,1.329258
290,1.160000,-0.001824,0.008617,1.329248
291,1.164000,-0.001825,0.008621,1.329271
292,1.168000,-0.001815,0.008622,1.329289
293,1.172000,-0.001806,0.008624,1.329255
294,1.176000,-0.001843,0.008602,1.329275
295,1.180000,-0.001861,0.008573,1.329252
296,1.184000,-0.001859,0.008592,1.329258
297,1.188000,-0.001849,0.008578,1.329269
298,1.192000,-0.001867,0.008550,1.329259
299,1.196000,-0.001847,0.008575,1.329267
300,1.200000,-0.001825,0.008611,1.329260
301,1.204000,-0.001821,0.008605,1.329271
302,1.208000,-0.001843,0.008586,1.329266
303,1.212000,-0.001826,0.008622,1.329256
304,1.216000,-0.001835,0.008604,1.329247
305,1.220000,-0.001776,0.008640,1.329273
306,1.224000,-0.001823,0.008615,1.329265
307,1.228000,-0.001828,0.008608,1.329258
308,1.232000,-0.001794,0.008649,1.329260
309,1.236000,-0.001804,0.008626,1.329262
310,1.240000,-0.001808,0.008622,1.329260
311,1.244000,-0.001847,0.008600,1.329271
312,1.248000,-0.001805,0.008631,1.329270
313,1.252000,-0.001818,0.008608,1.329259
314,1.256000,-0.001842,0.008574,1.329259
315,1.260000,-0.001827,0.008585,1.329272
316,1.264000,-0.001840,0.008583,1.329257
317,1.268000,-0.001866,0.008558,1.329248
318,1.272000,-0.001827,0.008580,1.329251
319,1.276000,-0.001818,0.008627,1.329257
320,1.280000,-0.001851,0.008591,1.329249
321,1.284000,-0.001804,0.008635,1.329260
322,1.288000,-0.001807,0.008632,1.329278
323,1.292000,-0.001813,0.008642,1.329258
324,1.296000,-0.001801,0.008629,1.329258
325,1.300000,-0.001808,0.008629,1.329262
326,1.304000,-0.001805,0.008628,1.329250
327,1.308000,-0.001868,0.008569,1.329236
328,1.312000,-0.001852,0.008581,1.329259
329,1.316000,-0.001856,0.008570,1.329252
330,1.320000,-0.001858,0.008564,1.329252
331,1.324000,-0.001825,0.008608,1.329249
332,1.328000,-0.001830,0.008609,1.329260
333,1.332000,-0.001830,0.008621,1.329272
334,1.336000,-0.001816,0.008636,1.329247
335,1.340000,-0.001810,0.008628,1.329250
336,1.344000,-0.001851,0.008603,1.329264
337,1.348000,-0.001822,0.008605,1.329260
338,1.352000,-0.001818,0.008630,1.329276
339,1.356000,-0.001800,0.008638,1.329260
340,1.360000,-0.001823,0.008619,1.329265
341,1.364000,-0.001830,0.008620,1.329241
342,1.368000,-0.001835,0.008636,1.329264
343,1.372000,-0.001828,0.008622,1.329268
344,1.376000,-0.001860,0.008595,1.329260
345,1.380000,-0.001845,0.008587,1.329244
346,1.384000,-0.001838,0.008589,1.329249
347,1.388000,-0.001851,0.008580,1.329254
348,1.392000,-0.001859,0.008580,1.329259
349,1.396000,-0.001835,0.008581,1.329253
350,1.400000,-0.001841,0.008623,1.329253
351,1.404000,-0.001817,0.008619,1.329261
352,1.408000,-0.001813,0.008617,1.329259
353,1.412000,-0.001806,0.008651,1.329267
354,1.416000,-0.001815,0.008657,1.329261
355,1.420000,-0.001825,0.008619,1.329261
356,1.424000,-0.001846,0.008619,1.329263
357,1.428000,-0.001847,0.008589,1.329260
358,1.432000,-0.001845,0.008592,1.329250
359,1.436000,-0.001834,0.008606,1.329267
360,1.440000,-0.001832,0.008603,1.329245
361,1.444000,-0.001854,0.008577,1.329259
362,1.448000,-0.001834,0.008605,1.329254
363,1.452000,-0.001836,0.008605,1.329260
364,1.456000,-0.001845,0.008576,1.329251
365,1.460000,-0.001836,0.008580,1.329240
366,1.464000,-0.001853,0.008583,1.329252
367,1.468000,-0.001859,0.008599,1.329263
368,1.472000,-0.001803,0.008655,1.329267
369,1.476000,-0.001793,0.008633,1.329248
370,1.480000,-0.001785,0.008669,1.329273
371,1.484000,-0.001823,0.008638,1.329262
372,1.488000,-0.001839,0.008625,1.329268
373,1.492000,-0.001850,0.008601,1.329243
374,1.496000,-0.001858,0.008578,1.329239
375,1.500000,-0.001856,0.008564,1.329265
376,1.504000,-0.001861,0.008535,1.329256
377,1.508000,-0.001858,0.008554,1.329232
378,1.512000,-0.001850,0.008553,1.329255
379,1.516000,-0.001863,0.008576,1.329268
380,1.520000,-0.001804,0.008633,1.329256
381,1.524000,-0.001833,0.008610,1.329268
382,1.528000,-0.001809,0.008661,1.329260
383,1.532000,-0.001802,0.008630,1.329260
384,1.536000,-0.001820,0.008636,1.329266
385,1.540000,-0.001851,0.008604,1.329256
386,1.544000,-0.001828,0.008614,1.329267
387,1.548000,-0.001820,0.008626,1.329263
388,1.552000,-0.001816,0.008622,1.329260
389,1.556000,-0.001805,0.008628,1.329264
390,1.560000,-0.001824,0.008621,1.329257
391,1.564000,-0.001861,0.008573,1.329257
392,1.568000,-0.001836,0.008586,1.329266
393,1.572000,-0.001875,0.008540,1.329247
394,1.576000,-0.001863,0.008547,1.329251
395,1.580000,-0.001889,0.008515,1.329233
396,1.584000,-0.001850,0.008540,1.329259
397,1.588000,-0.001863,0.008559,1.329256
398,1.592000,-0.001816,0.008620,1.329250
399,1.596000,-0.001779,0.008652,1.329273
400,1.600000,-0.001752,0.008692,1.329272
401,1.604000,-0.001777,0.008685,1.329269
402,1.608000,-0.001774,0.008684,1.329287
403,1.612000,-0.001808,0.008641,1.329253
404,1.616000,-0.001797,0.008633,1.329261
405,1.620000,-0.001854,0.008565,1.329258
406,1.624000,-0.001859,0.008560,1.329245
407,1.628000,-0.001867,0.008533,1.329239
408,1.632000,-0.001868,0.008527,1.329244
409,1.636000,-0.001862,0.008569,1.329254
410,1.640000,-0.001811,0.008608,1.329251
411,1.644000,-0.001857,0.008576,1.329237
412,1.648000,-0.001823,0.008622,1.329253
413,1.652000,-0.001815,0.008616,1.329260
414,1.656000,-0.001800,0.008659,1.329261
415,1.660000,-0.001812,0.008640,1.329254
416,1.664000,-0.001778,0.008682,1.329283
417,1.668000,-0.001786,0.008640,1.329278
418,1.672000,-0.001815,0.008619,1.329258
419,1.676000,-0.001828,0.008605,1.329262
420,1.680000,-0.001818,0.008624,1.329251
421,1.684000,-0.001816,0.008614,1.329253
422,1.688000,-0.001863,0.008573,1.329243
423,1.692000,-0.001874,0.008550,1.329242
424,1.696000,-0.001869,0.008555,1.329235
425,1.700000,-0.001866,0.008555,1.329243
426,1.704000,-0.001843,0.008561,1.329246
427,1.708000,-0.001851,0.008548,1.329244
428,1.712000,-0.001826,0.008602,1.329269
429,1.716000,-0.001825,0.008612,1.329266
430,1.720000,-0.001825,0.008643,1.329258
431,1.724000,-0.001782,0.008681,1.329247
432,1.728000,-0.001801,0.008667,1.329263
433,1.732000,-0.001776,0.008693,1.329274
434,1.736000,-0.001815,0.008646,1.329271
435,1.740000,-0.001825,0.008605,1.329247
436,1.744000,-0.001818,0.008619,1.329241
437,1.748000,-0.001827,0.008579,1.329247
438,1.752000,-0.001849,0.008549,1.329238
439,1.756000,-0.001868,0.008556,1.329243
440,1.760000,-0.001854,0.008564,1.329242
441,1.764000,-0.001861,0.008569,1.329225
442,1.768000,-0.001804,0.008589,1.329226
443,1.772000,-0.001842,0.008598,1.329256
444,1.776000,-0.001810,0.008645,1.329236
445,1.780000,-0.001810,0.008613,1.329260
446,1.784000,-0.001810,0.008652,1.329262
447,1.788000,-0.001791,0.008639,1.329277
448,1.792000,-0.001780,0.008674,1.329249
449,1.796000,-0.001782,0.008667,1.329260
450,1.800000,-0.001813,0.008645,1.329253
451,1.804000,-0.001824,0.008620,1.329253
452,1.808000,-0.001860,0.008570,1.329245
453,1.812000,-0.001826,0.008600,1.329245
454,1.816000,-0.001831,0.008585,1.329242
455,1.820000,-0.001853,0.008575,1.329249
456,1.824000,-0.001887,0.008540,1.329238
457,1.828000,-0.001843,0.008582,1.329247
458,1.832000,-0.001836,0.008602,1.329237
459,1.836000,-0.001808,0.008617,1.329254
460,1.840000,-0.001830,0.008628,1.329251
461,1.844000,-0.001799,0.008647,1.329255
462,1.848000,-0.001791,0.008664,1.329263
463,1.852000,-0.001795,0.008645,1.329265
464,1.856000,-0.001765,0.008678,1.329268
465,1.860000,-0.001786,0.008622,1.329261
466,1.864000,-0.001815,0.008607,1.329243
467,1.868000,-0.001842,0.008583,1.329236
468,1.872000,-0.001859,0.008557,1.329235
469,1.876000,-0.001815,0.008619,1.329252
470,1.880000,-0.001856,0.008562,1.329241
471,1.884000,-0.001853,0.008579,1.329248
472,1.888000,-0.001817,0.008597,1.329241
473,1.892000,-0.001856,0.008554,1.329243
474,1.896000,-0.001831,0.008599,1.329254
475,1.900000,-0.001823,0.008600,1.329243
476,1.904000,-0.001840,0.008612,1.329264
477,1.908000,-0.001780,0.008642,1.329265
478,1.912000,-0.001756,0.008675,1.329260
479,1.916000,-0.001786,0.008656,1.329268
480,1.920000,-0.001788,0.008664,1.329272
481,1.924000,-0.001793,0.008665,1.329255
482,1.928000,-0.001796,0.008641,1.329255
483,1.932000,-0.001805,0.008601,1.329253
484,1.936000,-0.001852,0.008580,1.329265
485,1.940000,-0.001816,0.008585,1.329247
486,1.944000,-0.001838,0.008561,1.329254
487,1.948000,-0.001855,0.008558,1.329255
488,1.952000,-0.001831,0.008596,1.329253
489,1.956000,-0.001829,0.008580,1.329254
490,1.960000,-0.001815,0.008606,1.329245
491,1.964000,-0.001787,0.008643,1.329264
492,1.968000,-0.001783,0.008652,1.329254
493,1.972000,-0.001790,0.008652,1.329266
494,1.976000,-0.001817,0.008619,1.329255
495,1.980000,-0.001796,0.008640,1.329266
496,1.984000,-0.001787,0.008659,1.329261
497,1.988000,-0.001791,0.008619,1.329244
498,1.992000,-0.001855,0.008555,1.329248
499,1.996000,-0.001804,0.008614,1.329235
500,2.000000,-0.001836,0.008579,1.329254
501,2.004000,-0.001818,0.008599,1.329246
502,2.008000,-0.001835,0.008570,1.329261
503,2.012000,-0.001804,0.008611,1.329259
504,2.016000,-0.001808,0.008596,1.329248
505,2.020000,-0.001819,0.008592,1.329235
506,2.024000,-0.001816,0.008592,1.329242
507,2.028000,-0.001804,0.008625,1.329254
508,2.032000,-0.001843,0.008583,1.329240
509,2.036000,-0.001809,0.008636,1.329274
510,2.040000,-0.001797,0.008638,1.329283
511,2.044000,-0.001772,0.008666,1.329262
512,2.048000,-0.001800,0.008642,1.329254
513,2.052000,-0.001795,0.008630,1.329255
514,2.056000,-0.001806,0.008621,1.329255
515,2.060000,-0.001809,0.008617,1.329262
516,2.064000,-0.001826,0.008588,1.329243
517,2.068000,-0.001830,0.008578,1.329240
518,2.072000,-0.001846,0.008548,1.329253
519,2.076000,-0.001836,0.008559,1.329256
520,2.080000,-0.001825,0.008565,1.329249
521,2.084000,-0.001813,0.008603,1.329249
522,2.088000,-0.001807,0.008598,1.329261
523,2.092000,-0.001833,0.008607,1.329256
524,2.096000,-0.001798,0.008646,1.329259
525,2.100000,-0.001787,0.008652,1.329246
526,2.104000,-0.001782,0.008674,1.329248
527,2.108000,-0.001788,0.008639,1.329247
528,2.112000,-0.001774,0.008645,1.329258
529,2.116000,-0.001818,0.008602,1.329243
530,2.120000,-0.001825,0.008580,1.329257
531,2.124000,-0.001833,0.008561,1.329244
532,2.128000,-0.001810,0.008602,1.329245
533,2.132000,-0.001807,0.008590,1.329219
534,2.136000,-0.001840,0.008553,1.329251
535,2.140000,-0.001792,0.008606,1.329260
536,2.144000,-0.001816,0.008592,1.329240
537,2.148000,-0.001805,0.008612,1.329252
538,2.152000,-0.001776,0.008642,1.329258
539,2.156000,-0.001741,0.008683,1.329264
540,2.160000,-0.001738,0.008689,1.329262
541,2.164000,-0.001779,0.008649,1.329265
542,2.168000,-0.001759,0.008659,1.329267
543,2.172000,-0.001766,0.008661,1.329254
544,2.176000,-0.001788,0.008637,1.329252
545,2.180000,-0.001783,0.008619,1.329265
546,2.184000,-0.001842,0.008584,1.329248
547,2.188000,-0.001817,0.008591,1.329246
548,2.192000,-0.001853,0.008566,1.329236
549,2.196000,-0.001820,0.008578,1.329251
550,2.200000,-0.001820,0.008593,1.329241
551,2.204000,-0.001848,0.008566,1.329247
552,2.208000,-0.001821,0.008592,1.329236
553,2.212000,-0.001803,0.008604,1.329269
554,2.216000,-0.001778,0.008625,1.329247
555,2.220000,-0.001791,0.008643,1.329237
556,2.224000,-0.001761,0.008688,1.329254
557,2.228000,-0.001782,0.008653,1.329256
558,2.232000,-0.001790,0.008655,1.329257
559,2.236000,-0.001770,0.008680,1.329255
560,2.240000,-0.001783,0.008655,1.329252
561,2.244000,-0.001786,0.008637,1.329226
562,2.248000,-0.001837,0.008588,1.329231
563,2.252000,-0.001848,0.008564,1.329234
564,2.256000,-0.001851,0.008554,1.329226
565,2.260000,-0.001895,0.008514,1.329216
566,2.264000,-0.001847,0.008562,1.329217
567,2.268000,-0.001819,0.008591,1.329239
568,2.272000,-0.001836,0.008595,1.329242
569,2.276000,-0.001848,0.008580,1.329243
570,2.280000,-0.001781,0.008656,1.329251
571,2.284000,-0.001790,0.008670,1.329253
572,2.288000,-0.001820,0.008647,1.329263
573,2.292000,-0.001807,0.008649,1.329250
574,2.296000,-0.001794,0.008675,1.329246
575,2.300000,-0.001811,0.008633,1.329248
576,2.304000,-0.001838,0.008608,1.329233
577,2.308000,-0.001817,0.008608,1.329242
578,2.312000,-0.001858,0.008565,1.329227
579,2.316000,-0.001838,0.008577,1.329240
580,2.320000,-0.001865,0.008551,1.329229
581,2.324000,-0.001853,0.008566,1.329233
582,2.328000,-0.001868,0.008572,1.329243
583,2.332000,-0.001832,0.008601,1.329240
584,2.336000,-0.001830,0.008605,1.329243
585,2.340000,-0.001843,0.008618,1.329230
586,2.344000,-0.001842,0.008616,1.329259
587,2.348000,-0.001810,0.008665,1.329255
588,2.352000,-0.001806,0.008659,1.329247
589,2.356000,-0.001839,0.008622,1.329253
