Format Version,1.23,Take Name,Take 2020-09-28 10.54.41 AM_004,Take Notes,,Capture Frame Rate,250.000000,Export Frame Rate,250.000000,Capture Start Time,2020-09-28 11.15.18.105 AM,Total Frames in Take,1030,Total Exported Frames,1030,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker
45,0.180000,0.000099,0.000065,1.333294
46,0.184000,0.000084,0.000070,1.333285
47,0.188000,0.000097,0.000079,1.333303
48,0.192000,0.000100,0.000074,1.333286
49,0.196000,0.000075,0.000053,1.333292
50,0.200000,0.000058,0.000025,1.333289
51,0.204000,0.000080,0.000039,1.333273
52,0.208000,0.000068,0.000024,1.333264
53,0.212000,0.000104,0.000081,1.333291
54,0.216000,0.000085,0.000085,1.333293
55,0.220000,0.000112,0.000090,1.333290
56,0.224000,0.000086,0.000061,1.333301
57,0.228000,0.000113,0.000088,1.333286
58,0.232000,0.000092,0.000052,1.333289
59,0.236000,0.000066,0.000048,1.333275
60,0.240000,0.000040,0.000012,1.333281
61,0.244000,0.000091,0.000041,1.333273
62,0.248000,0.000062,0.000019,1.333271
63,0.252000,0.000117,0.000055,1.333282
64,0.256000,0.000110,0.000056,1.333267
65,0.260000,0.000112,0.000075,1.333280
66,0.264000,0.000085,0.000062,1.333282
67,0.268000,0.000126,0.000111,1.333301
68,0.272000,0.000084,0.000057,1.333283
69,0.276000,0.000101,0.000082,1.333292
70,0.280000,0.000081,0.000061,1.333284
71,0.284000,0.000105,0.000050,1.333277
72,0.288000,0.000094,0.000034,1.333276
73,0.292000,0.000064,0.000042,1.333295
74,0.296000,0.000096,0.000051,1.333261
75,0.300000,0.000062,0.000024,1.333276
76,0.304000,0.000078,0.000045,1.333290
77,0.308000,0.000090,0.000073,1.333272
78,0.312000,0.000101,0.000072,1.333297
79,0.316000,0.000109,0.000072,1.333276
80,0.320000,0.000075,0.000033,1.333273
81,0.324000,0.000078,0.000032,1.333286
82,0.328000,0.000110,0.000092,1.333279
83,0.332000,0.000065,0.000029,1.333275
84,0.336000,0.000084,0.000074,1.333286
85,0.340000,0.000071,0.000047,1.333284
86,0.344000,0.000109,0.000067,1.333290
87,0.348000,0.000122,0.000079,1.333272
88,0.352000,0.000062,0.000045,1.333282
89,0.356000,0.000065,0.000044,1.333281
90,0.360000,0.000056,0.000003,1.333281
91,0.364000,0.000090,0.000048,1.333270
92,0.368000,0.000055,0.000021,1.333284
93,0.372000,0.000068,0.000029,1.333280
94,0.376000,0.000053,0.000025,1.333287
95,0.380000,0.000067,0.000038,1.333298
96,0.384000,0.000079,0.000037,1.333299
97,0.388000,0.000113,0.000087,1.333292
98,0.392000,0.000102,0.000074,1.333299
99,0.396000,0.000100,0.000060,1.333296
100,0.400000,0.000082,0.000043,1.333266
101,0.404000,0.000063,0.000039,1.333287
102,0.408000,0.000078,0.000059,1.333295
103,0.412000,0.000083,0.000045,1.333283
104,0.416000,0.000069,0.000046,1.333282
105,0.420000,0.000071,0.000058,1.333300
106,0.424000,0.000077,0.000040,1.333300
107,0.428000,0.000082,0.000041,1.333285
108,0.432000,0.000063,0.000024,1.333287
109,0.436000,0.000090,0.000042,1.333295
110,0.440000,0.000059,0.000030,1.333288
111,0.444000,0.000067,0.000054,1.333288
112,0.448000,0.000099,0.000077,1.333287
113,0.452000,0.000111,0.000084,1.333304
114,0.456000,0.000083,0.000068,1.333292
115,0.460000,0.000092,0.000088,1.333296
116,0.464000,0.000117,0.000107,1.333320
117,0.468000,0.000100,0.000078,1.333287
118,0.472000,0.000083,0.000056,1.333298
119,0.476000,0.000031,0.000008,1.333285
120,0.480000,0.000075,0.000026,1.333275
121,0.484000,0.000039,-0.000013,1.333278
122,0.488000,0.000048,-0.000008,1.333266
123,0.492000,0.000065,0.000018,1.333278
124,0.496000,0.000094,0.000054,1.333310
125,0.500000,0.000075,0.000058,1.333304
126,0.504000,0.000098,0.000084,1.333304
127,0.508000,0.000112,0.000086,1.333304
128,0.512000,0.000115,0.000084,1.333314
129,0.516000,0.000081,0.000067,1.333294
130,0.520000,0.000084,0.000070,1.333283
131,0.524000,0.000062,0.000038,1.333290
132,0.528000,0.000061,0.000021,1.333292
133,0.532000,0.000084,0.000055,1.333312
134,0.536000,0.000079,0.000056,1.333293
135,0.540000,0.000050,0.000038,1.333288
136,0.544000,0.000100,0.000067,1.333295
137,0.548000,0.000081,0.000055,1.333297
138,0.552000,0.000096,0.000061,1.333284
139,0.556000,0.000088,0.000035,1.333285
140,0.560000,0.000063,0.000020,1.333272
141,0.564000,0.000077,0.000038,1.333290
142,0.568000,0.000079,0.000038,1.333284
143,0.572000,0.000068,0.000035,1.333302
144,0.576000,0.000142,0.000114,1.333323
145,0.580000,0.000122,0.000102,1.333304
146,0.584000,0.000115,0.000121,1.333293
147,0.588000,0.000076,0.000059,1.333293
148,0.592000,0.000103,0.000095,1.333291
149,0.596000,0.000084,0.000058,1.333289
150,0.600000,0.000055,0.000032,1.333291
151,0.604000,0.000034,0.000006,1.333275
152,0.608000,0.000037,-0.000012,1.333267
153,0.612000,0.000046,-0.000002,1.333278
154,0.616000,0.000043,-0.000008,1.333274
155,0.620000,0.000059,0.000034,1.333282
156,0.624000,0.000047,0.000033,1.333286
157,0.628000,0.000071,0.000045,1.333295
158,0.632000,0.000086,0.000070,1.333271
159,0.636000,0.000120,0.000086,1.333292
160,0.640000,0.000097,0.000061,1.333286
161,0.644000,0.000081,0.000043,1.333283
162,0.648000,0.000087,0.000064,1.333279
163,0.652000,0.000104,0.000082,1.333305
164,0.656000,0.000052,0.000024,1.333290
165,0.660000,0.000082,0.000054,1.333287
166,0.664000,0.000098,0.000059,1.333278
167,0.668000,0.000073,0.000046,1.333294
168,0.672000,0.000090,0.000045,1.333267
169,0.676000,0.000098,0.000054,1.333285
170,0.680000,0.000059,0.000031,1.333271
171,0.684000,0.000076,0.000011,1.333286
172,0.688000,0.000080,0.000032,1.333290
173,0.692000,0.000102,0.000050,1.333274
174,0.696000,0.000100,0.000062,1.333274
175,0.700000,0.000087,0.000051,1.333287
176,0.704000,0.000106,0.000083,1.333287
177,0.708000,0.000118,0.000074,1.333296
178,0.712000,0.000113,0.000082,1.333279
179,0.716000,0.000127,0.000091,1.333280
180,0.720000,0.000100,0.000070,1.333293
181,0.724000,0.000079,0.000049,1.333285
182,0.728000,0.000092,0.000058,1.333291
183,0.732000,0.000101,0.000068,1.333290
184,0.736000,0.000086,0.000037,1.333284
185,0.740000,0.000055,0.000018,1.333274
186,0.744000,0.000089,0.000048,1.333269
187,0.748000,0.000071,0.000040,1.333280
188,0.752000,0.000081,0.000071,1.333292
189,0.756000,0.000076,0.000050,1.333284
190,0.760000,0.000076,0.000048,1.333285
191,0.764000,0.000102,0.000065,1.333272
192,0.768000,0.000081,0.000070,1.333288
193,0.772000,0.000088,0.000040,1.333271
194,0.776000,0.000099,0.000061,1.333278
195,0.780000,0.000131,0.000094,1.333286
196,0.784000,0.000094,0.000060,1.333287
197,0.788000,0.000095,0.000063,1.333287
198,0.792000,0.000104,0.000065,1.333294
199,0.796000,0.000108,0.000080,1.333291
200,0.800000,0.000073,0.000041,1.333294
201,0.804000,0.000063,0.000023,1.333277
202,0.808000,0.000068,0.000009,1.333282
203,0.812000,0.000084,0.000056,1.333287
204,0.816000,0.000078,0.000014,1.333299
205,0.820000,0.000104,0.000074,1.333287
206,0.824000,0.000101,0.000074,1.333289
207,0.828000,0.000110,0.000077,1.333284
208,0.832000,0.000089,0.000083,1.333293
209,0.836000,0.000099,0.000061,1.333300
210,0.840000,0.000124,0.000082,1.333304
211,0.844000,0.000085,0.000040,1.333279
212,0.848000,0.000082,0.000056,1.333302
213,0.852000,0.000099,0.000050,1.333298
214,0.856000,0.000073,0.000043,1.333291
215,0.860000,0.000062,0.000024,1.333287
216,0.864000,0.000065,0.000028,1.333292
217,0.868000,0.000118,0.000073,1.333299
218,0.872000,0.000089,0.000037,1.333288
219,0.876000,0.000071,0.000012,1.333286
220,0.880000,0.000059,0.000004,1.333279
221,0.884000,0.000096,0.000047,1.333286
222,0.888000,0.000081,0.000053,1.333297
223,0.892000,0.000100,0.000053,1.333299
224,0.896000,0.000122,0.000084,1.333308
225,0.900000,0.000127,0.000091,1.333290
226,0.904000,0.000098,0.000079,1.333288
227,0.908000,0.000080,0.000066,1.333316
228,0.912000,0.000103,0.000065,1.333279
229,0.916000,0.000085,0.000052,1.333295
230,0.920000,0.000069,0.000029,1.333292
231,0.924000,0.000060,0.000023,1.333294
232,0.928000,0.000067,0.000025,1.333279
233,0.932000,0.000086,0.000027,1.333292
234,0.936000,0.000100,0.000060,1.333310
235,0.940000,0.000087,0.000052,1.333309
236,0.944000,0.000092,0.000037,1.333297
237,0.948000,0.000114,0.000084,1.333296
238,0.952000,0.000112,0.000067,1.333301
239,0.956000,0.000116,0.000061,1.333297
240,0.960000,0.000093,0.000071,1.333298
241,0.964000,0.000099,0.000052,1.333297
242,0.968000,0.000105,0.000061,1.333293
243,0.972000,0.000119,0.000073,1.333294
244,0.976000,0.000119,0.000081,1.333308
245,0.980000,0.000093,0.000064,1.333294
246,0.984000,0.000115,0.000071,1.333313
247,0.988000,0.000099,0.000064,1.333295
248,0.992000,0.000077,0.000045,1.333284
249,0.996000,0.000114,0.000074,1.333300
250,1.000000,0.000080,0.000043,1.333300
251,1.004000,0.000119,0.000067,1.333287
252,1.008000,0.000077,0.000032,1.333290
253,1.012000,0.000088,0.000037,1.333265
254,1.016000,0.000080,0.000029,1.333288
255,1.020000,0.000095,0.000057,1.333286
256,1.024000,0.000081,0.000061,1.333288
257,1.028000,0.000092,0.000067,1.333277
258,1.032000,0.000110,0.000075,1.333298
259,1.036000,0.000107,0.000064,1.333296
260,1.040000,0.000122,0.000097,1.333309
261,1.044000,0.000072,0.000025,1.333305
262,1.048000,0.000094,0.000050,1.333302
263,1.052000,0.000092,0.000052,1.333281
264,1.056000,0.000130,0.000086,1.333284
265,1.060000,0.000092,0.000055,1.333308
266,1.064000,0.000093,0.000056,1.333303
267,1.068000,0.000116,0.000071,1.333283
268,1.072000,0.000109,0.000067,1.333286
269,1.076000,0.000098,0.000064,1.333284
270,1.080000,0.000105,0.000044,1.333278
271,1.084000,0.000091,0.000044,1.333292
272,1.088000,0.000090,0.000053,1.333294
273,1.092000,0.000106,0.000066,1.333279
274,1.096000,0.000121,0.000078,1.333289
275,1.100000,0.000102,0.000065,1.333274
276,1.104000,0.000123,0.000080,1.333282
277,1.108000,0.000099,0.000059,1.333276
278,1.112000,0.000097,0.000060,1.333289
279,1.116000,0.000070,0.000035,1.333270
280,1.120000,0.000092,0.000031,1.333283
281,1.124000,0.000099,0.000059,1.333294
282,1.128000,0.000109,0.000050,1.333284
283,1.132000,0.000117,0.000072,1.333296
284,1.136000,0.000117,0.000070,1.333283
285,1.140000,0.000102,0.000064,1.333286
286,1.144000,0.000111,0.000086,1.333297
287,1.148000,0.000075,0.000064,1.333278
288,1.152000,0.000113,0.000083,1.333309
289,1.156000,0.000105,0.000056,1.333294
290,1.160000,0.000100,0.000066,1.333284
291,1.164000,0.000106,0.000058,1.333286
292,1.168000,0.000069,0.000043,1.333301
293,1.172000,0.000107,0.000069,1.333292
294,1.176000,0.000127,0.000054,1.333285
295,1.180000,0.000095,0.000047,1.333285
296,1.184000,0.000084,0.000045,1.333293
297,1.188000,0.000142,0.000123,1.333284
298,1.192000,0.000119,0.000090,1.333306
299,1.196000,0.000155,0.000101,1.333285
300,1.200000,0.000108,0.000054,1.333286
301,1.204000,0.000079,0.000051,1.333277
302,1.208000,0.000121,0.000067,1.333293
303,1.212000,0.000080,0.000028,1.333287
304,1.216000,0.000075,0.000025,1.333276
305,1.220000,0.000081,0.000035,1.333291
306,1.224000,0.000117,0.000078,1.333283
307,1.228000,0.000106,0.000058,1.333285
308,1.232000,0.000085,0.000047,1.333294
309,1.236000,0.000102,0.000079,1.333283
310,1.240000,0.000100,0.000061,1.333283
311,1.244000,0.000077,0.000044,1.333296
312,1.248000,0.000106,0.000065,1.333284
313,1.252000,0.000101,0.000051,1.333290
314,1.256000,0.000094,0.000061,1.333290
315,1.260000,0.000095,0.000062,1.333304
316,1.264000,0.000093,0.000051,1.333285
317,1.268000,0.000130,0.000087,1.333278
318,1.272000,0.000134,0.000088,1.333293
319,1.276000,0.000118,0.000060,1.333286
320,1.280000,0.000082,0.000041,1.333294
321,1.284000,0.000098,0.000056,1.333289
322,1.288000,0.000101,0.000060,1.333293
323,1.292000,0.000097,0.000057,1.333286
324,1.296000,0.000079,0.000024,1.333291
325,1.300000,0.000094,0.000061,1.333299
326,1.304000,0.000119,0.000083,1.333303
327,1.308000,0.000076,0.000053,1.333300
328,1.312000,0.000090,0.000062,1.333279
329,1.316000,0.000101,0.000073,1.333311
330,1.320000,0.000099,0.000083,1.333296
331,1.324000,0.000090,0.000065,1.333299
332,1.328000,0.000074,0.000048,1.333291
333,1.332000,0.000129,0.000082,1.333287
334,1.336000,0.000106,0.000069,1.333299
335,1.340000,0.000082,0.000057,1.333294
336,1.344000,0.000066,0.000045,1.333297
337,1.348000,0.000075,0.000042,1.333292
338,1.352000,0.000077,0.000040,1.333277
339,1.356000,0.000060,0.000029,1.333294
340,1.360000,0.000081,0.000034,1.333294
341,1.364000,0.000074,0.000046,1.333279
342,1.368000,0.000093,0.000067,1.333295
343,1.372000,0.000082,0.000025,1.333303
344,1.376000,0.000082,0.000058,1.333292
345,1.380000,0.000116,0.000084,1.333304
346,1.384000,0.000099,0.000079,1.333302
347,1.388000,0.000082,0.000072,1.333293
348,1.392000,0.000081,0.000061,1.333280
349,1.396000,0.000087,0.000047,1.333286
350,1.400000,0.000055,0.000030,1.333287
351,1.404000,0.000061,0.000048,1.333298
352,1.408000,0.000060,0.000023,1.333287
353,1.412000,0.000080,0.000038,1.333290
354,1.416000,0.000092,0.000054,1.333283
355,1.420000,0.000091,0.000058,1.333295
356,1.424000,0.000126,0.000064,1.333285
357,1.428000,0.000100,0.000065,1.333286
358,1.432000,0.000089,0.000067,1.333306
359,1.436000,0.000122,0.000088,1.333296
360,1.440000,0.000053,0.000040,1.333281
361,1.444000,0.000093,0.000080,1.333311
362,1.448000,0.000133,0.000103,1.333288
363,1.452000,0.000073,0.000057,1.333293
364,1.456000,0.000075,0.000038,1.333284
365,1.460000,0.000097,0.000057,1.333289
366,1.464000,0.000086,0.000053,1.333280
367,1.468000,0.000077,0.000030,1.333281
368,1.472000,0.000051,0.000002,1.333267
369,1.476000,0.000103,0.000056,1.333284
370,1.480000,0.000067,0.000030,1.333286
371,1.484000,0.000090,0.000060,1.333292
372,1.488000,0.000084,0.000049,1.333292
373,1.492000,0.000076,0.000042,1.333303
374,1.496000,0.000095,0.000047,1.333284
375,1.500000,0.000084,0.000054,1.333278
376,1.504000,0.000098,0.000069,1.333291
377,1.508000,0.000087,0.000066,1.333272
378,1.512000,0.000101,0.000065,1.333285
379,1.516000,0.000100,0.000055,1.333287
380,1.520000,0.000080,0.000049,1.333294
381,1.524000,0.000058,0.000033,1.333300
382,1.528000,0.000102,0.000063,1.333287
383,1.532000,0.000094,0.000049,1.333276
384,1.536000,0.000092,0.000066,1.333292
385,1.540000,0.000046,0.000019,1.333294
386,1.544000,0.000083,0.000037,1.333285
387,1.548000,0.000068,0.000044,1.333289
388,1.552000,0.000086,0.000063,1.333292
389,1.556000,0.000091,0.000059,1.333281
390,1.560000,0.000083,0.000058,1.333280
391,1.564000,0.000090,0.000048,1.333285
392,1.568000,0.000076,0.000058,1.333284
393,1.572000,0.000079,0.000066,1.333297
394,1.576000,0.000094,0.000074,1.333306
395,1.580000,0.000091,0.000048,1.333283
396,1.584000,0.000098,0.000065,1.333274
397,1.588000,0.000085,0.000055,1.333302
398,1.592000,0.000103,0.000066,1.333290
399,1.596000,0.000090,0.000050,1.333287
400,1.600000,0.000070,0.000022,1.333279
401,1.604000,0.000085,0.000049,1.333289
402,1.608000,0.000078,0.000036,1.333302
403,1.612000,0.000093,0.000048,1.333298
404,1.616000,0.000101,0.000077,1.333292
405,1.620000,0.000077,0.000058,1.333302
406,1.624000,0.000088,0.000098,1.333296
407,1.628000,0.000087,0.000081,1.333304
408,1.632000,0.000088,0.000064,1.333297
409,1.636000,0.000085,0.000070,1.333302
410,1.640000,0.000066,0.000052,1.333299
411,1.644000,0.000059,0.000018,1.333288
412,1.648000,0.000063,0.000030,1.333290
413,1.652000,0.000062,0.000030,1.333282
414,1.656000,0.000068,0.000029,1.333274
415,1.660000,0.000064,0.000041,1.333273
416,1.664000,0.000093,0.000070,1.333279
417,1.668000,0.000067,0.000073,1.333295
418,1.672000,0.000065,0.000044,1.333297
419,1.676000,0.000082,0.000068,1.333281
420,1.680000,0.000073,0.000055,1.333290
421,1.684000,0.000101,0.000074,1.333298
422,1.688000,0.000081,0.000046,1.333290
423,1.692000,0.000080,0.000061,1.333290
424,1.696000,0.000093,0.000071,1.333292
425,1.700000,0.000091,0.000064,1.333299
426,1.704000,0.000093,0.000082,1.333300
427,1.708000,0.000091,0.000075,1.333289
428,1.712000,0.000092,0.000065,1.333299
429,1.716000,0.000064,0.000047,1.333297
430,1.720000,0.000070,0.000025,1.333290
431,1.724000,0.000062,0.000040,1.333283
432,1.728000,0.000073,0.000045,1.333301
433,1.732000,0.000053,0.000030,1.333284
434,1.736000,0.000073,0.000042,1.333306
435,1.740000,0.000043,0.000037,1.333277
436,1.744000,0.000063,0.000039,1.333291
437,1.748000,0.000118,0.000093,1.333292
438,1.752000,0.000062,0.000042,1.333299
439,1.756000,0.000108,0.000068,1.333279
440,1.760000,0.000098,0.000085,1.333294
441,1.764000,0.000087,0.000072,1.333299
442,1.768000,0.000079,0.000071,1.333278
443,1.772000,0.000086,0.000068,1.333291
444,1.776000,0.000079,0.000054,1.333294
445,1.780000,0.000077,0.000060,1.333294
446,1.784000,0.000044,0.000011,1.333292
447,1.788000,0.000096,0.000048,1.333280
448,1.792000,0.000051,0.000020,1.333297
449,1.796000,0.000042,0.000017,1.333282
450,1.800000,0.000080,0.000052,1.333295
451,1.804000,0.000073,0.000051,1.333309
452,1.808000,0.000094,0.000068,1.333292
453,1.812000,0.000074,0.000044,1.333279
454,1.816000,0.000108,0.000081,1.333300
455,1.820000,0.000101,0.000075,1.333298
456,1.824000,0.000083,0.000057,1.333307
457,1.828000,0.000058,0.000028,1.333289
458,1.832000,0.000095,0.000072,1.333302
459,1.836000,0.000072,0.000044,1.333295
460,1.840000,0.000062,0.000036,1.333291
461,1.844000,0.000048,0.000018,1.333305
462,1.848000,0.000058,0.000055,1.333279
463,1.852000,0.000062,0.000027,1.333295
464,1.856000,0.000076,0.000041,1.333297
465,1.860000,0.000069,0.000042,1.333279
466,1.864000,0.000078,0.000048,1.333302
467,1.868000,0.000082,0.000044,1.333291
468,1.872000,0.000085,0.000051,1.333289
469,1.876000,0.000098,0.000060,1.333292
470,1.880000,0.000092,0.000071,1.333285
471,1.884000,0.000072,0.000038,1.333309
472,1.888000,0.000076,0.000047,1.333284
473,1.892000,0.000079,0.000064,1.333302
474,1.896000,0.000110,0.000072,1.333293
475,1.900000,0.000088,0.000062,1.333302
476,1.904000,0.000075,0.000049,1.333285
477,1.908000,0.000101,0.000079,1.333298
478,1.912000,0.000084,0.000048,1.333279
479,1.916000,0.000018,0.000016,1.333283
480,1.920000,0.000079,0.000030,1.333283
481,1.924000,0.000044,0.000010,1.333291
482,1.928000,0.000085,0.000046,1.333279
483,1.932000,0.000084,0.000054,1.333287
484,1.936000,0.000087,0.000066,1.333288
485,1.940000,0.000065,0.000037,1.333288
486,1.944000,0.000132,0.000112,1.333307
487,1.948000,0.000091,0.000085,1.333289
488,1.952000,0.000125,0.000113,1.333295
489,1.956000,0.000091,0.000054,1.333277
490,1.960000,0.000084,0.000051,1.333286
491,1.964000,0.000081,0.000049,1.333293
492,1.968000,0.000075,0.000041,1.333287
493,1.972000,0.000095,0.000058,1.333287
494,1.976000,0.000081,0.000053,1.333281
495,1.980000,0.000059,0.000032,1.333283
496,1.984000,0.000088,0.000079,1.333279
497,1.988000,0.000074,0.000066,1.333303
498,1.992000,0.000083,0.000028,1.333293
499,1.996000,0.000068,0.000030,1.333279
500,2.000000,0.000087,0.000051,1.333282
501,2.004000,0.000071,0.000045,1.333283
502,2.008000,0.000103,0.000076,1.333298
503,2.012000,0.000073,0.000070,1.333281
504,2.016000,0.000081,0.000062,1.333288
505,2.020000,0.000096,0.000064,1.333290
506,2.024000,0.000127,0.000105,1.333300
507,2.028000,0.000092,0.000071,1.333287
508,2.032000,0.000050,0.000034,1.333304
509,2.036000,0.000059,0.000026,1.333291
510,2.040000,0.000067,0.000019,1.333276
511,2.044000,0.000067,0.000023,1.333279
512,2.048000,0.000072,0.000030,1.333280
513,2.052000,0.000095,0.000051,1.333286
514,2.056000,0.000103,0.000063,1.333298
515,2.060000,0.000087,0.000059,1.333295
516,2.064000,0.000062,0.000040,1.333283
517,2.068000,0.000076,0.000061,1.333286
518,2.072000,0.000093,0.000077,1.333289
519,2.076000,0.000086,0.000048,1.333301
520,2.080000,0.000081,0.000048,1.333287
521,2.084000,0.000079,0.000041,1.333282
522,2.088000,0.000069,0.000034,1.333291
523,2.092000,0.000102,0.000076,1.333289
524,2.096000,0.000075,0.000059,1.333291
525,2.100000,0.000074,0.000046,1.333281
526,2.104000,0.000096,0.000074,1.333290
527,2.108000,0.000096,0.000065,1.333299
528,2.112000,0.000070,0.000063,1.333288
529,2.116000,0.000084,0.000056,1.333291
530,2.120000,0.000064,0.000036,1.333299
531,2.124000,0.000072,0.000024,1.333291
532,2.128000,0.000054,0.000032,1.333274
533,2.132000,0.000076,0.000034,1.333290
534,2.136000,0.000067,0.000029,1.333299
535,2.140000,0.000066,0.000019,1.333277
536,2.144000,0.000083,0.000047,1.333293
537,2.148000,0.000079,0.000035,1.333298
538,2.152000,0.000098,0.000070,1.333296
539,2.156000,0.000066,0.000055,1.333290
540,2.160000,0.000097,0.000085,1.333303
541,2.164000,0.000099,0.000063,1.333293
542,2.168000,0.000090,0.000066,1.333295
543,2.172000,0.000088,0.000085,1.333306
544,2.176000,0.000115,0.000096,1.333297
545,2.180000,0.000100,0.000092,1.333302
546,2.184000,0.000106,0.000075,1.333296
547,2.188000,0.000034,0.000012,1.333287
548,2.192000,0.000069,0.000036,1.333270
549,2.196000,0.000022,-0.000013,1.333264
550,2.200000,0.000057,0.000004,1.333289
551,2.204000,0.000031,-0.000016,1.333275
552,2.208000,0.000037,0.000017,1.333307
553,2.212000,0.000080,0.000044,1.333292
554,2.216000,0.000080,0.000054,1.333289
555,2.220000,0.000086,0.000085,1.333308
556,2.224000,0.000078,0.000088,1.333303
557,2.228000,0.000080,0.000081,1.333304
558,2.232000,0.000121,0.000096,1.333307
559,2.236000,0.000075,0.000069,1.333287
560,2.240000,0.000071,0.000059,1.333284
561,2.244000,0.000072,0.000051,1.333295
562,2.248000,0.000088,0.000071,1.333281
563,2.252000,0.000072,0.000041,1.333289
564,2.256000,0.000054,0.000035,1.333284
565,2.260000,0.000041,0.000020,1.333287
566,2.264000,0.000066,0.000033,1.333274
567,2.268000,0.000073,0.000043,1.333283
568,2.272000,0.000060,0.000043,1.333280
569,2.276000,0.000050,0.000021,1.333291
570,2.280000,0.000074,0.000042,1.333278
571,2.284000,0.000074,0.000041,1.333291
572,2.288000,0.000064,0.000044,1.333284
573,2.292000,0.000076,0.000064,1.333291
574,2.296000,0.000081,0.000078,1.333303
575,2.300000,0.000117,0.000094,1.333290
576,2.304000,0.000111,0.000103,1.333315
577,2.308000,0.000086,0.000062,1.333281
578,2.312000,0.000072,0.000055,1.333289
579,2.316000,0.000042,0.000022,1.333300
580,2.320000,0.000054,0.000015,1.333271
581,2.324000,0.000024,-0.000001,1.333284
582,2.328000,0.000075,0.000048,1.333287
583,2.332000,0.000040,-0.000000,1.333284
584,2.336000,0.000062,0.000036,1.333287
585,2.340000,0.000073,0.000078,1.333293
586,2.344000,0.000075,0.000060,1.333287
587,2.348000,0.000091,0.000072,1.333289
588,2.352000,0.000104,0.000095,1.333297
589,2.356000,0.000079,0.000075,1.333302
590,2.360000,0.000095,0.000087,1.333301
591,2.364000,0.000068,0.000061,1.333292
592,2.368000,0.000083,0.000060,1.333283
593,2.372000,0.000045,0.000021,1.333283
594,2.376000,0.000091,0.000066,1.333287
595,2.380000,0.000035,0.000027,1.333284
596,2.384000,0.000064,0.000050,1.333285
597,2.388000,0.000045,0.000035,1.333291
598,2.392000,0.000069,0.000051,1.333295
599,2.396000,0.000056,0.000026,1.333293
600,2.400000,0.000054,0.000037,1.333279
601,2.404000,0.000053,0.000020,1.333289
602,2.408000,0.000071,0.000057,1.333300
603,2.412000,0.000096,0.000083,1.333288
604,2.416000,0.000076,0.000062,1.333299
605,2.420000,0.000085,0.000068,1.333303
606,2.424000,0.000098,0.000086,1.333305
607,2.428000,0.000042,0.000059,1.333304
608,2.432000,0.000097,0.000101,1.333298
609,2.436000,0.000094,0.000071,1.333295
610,2.440000,0.000065,0.000051,1.333297
611,2.444000,0.000021,0.000005,1.333270
612,2.448000,0.000066,0.000019,1.333278
613,2.452000,0.000046,0.000017,1.333284
614,2.456000,0.000065,0.000038,1.333287
615,2.460000,0.000054,0.000039,1.333276
