Format Version,1.23,Take Name,Take 2020-09-28 10.54.41 AM_003,Take Notes,,Capture Frame Rate,250.000000,Export Frame Rate,250.000000,Capture Start Time,2020-09-28 11.08.57.849 AM,Total Frames in Take,962,Total Exported Frames,962,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker
,Name,Unlabeled 1009,Unlabeled 1009,Unlabeled 1009
,ID,"C3B50","C3B50","C3B50"
,,Position,Position,Position
Frame,Time (Seconds),X,Y,Z
588,2.352000,0.000077,0.000168,1.329275
589,2.356000,0.000082,0.000187,1.329276
590,2.360000,0.000087,0.000181,1.329292
591,2.364000,0.000048,0.000171,1.329292
592,2.368000,0.000049,0.000160,1.329274
593,2.372000,0.000073,0.000188,1.329278
594,2.376000,0.000050,0.000167,1.329291
595,2.380000,0.000027,0.000142,1.329269
596,2.384000,0.000052,0.000138,1.329270
597,2.388000,0.000051,0.000146,1.329278
598,2.392000,0.000034,0.000129,1.329271
599,2.396000,0.000052,0.000152,1.329286
600,2.400000,0.000058,0.000149,1.329270
601,2.404000,0.000053,0.000151,1.329273
602,2.408000,0.000071,0.000175,1.329277
603,2.412000,0.000074,0.000182,1.329283
604,2.416000,0.000074,0.000203,1.329285
605,2.420000,0.000063,0.000185,1.329295
606,2.424000,0.000080,0.000187,1.329273
607,2.428000,0.000055,0.000153,1.329268
608,2.432000,0.000073,0.000182,1.329286
609,2.436000,0.000084,0.000182,1.329272
610,2.440000,0.000053,0.000155,1.329301
611,2.444000,0.000048,0.000148,1.329281
612,2.448000,0.000062,0.000158,1.329280
613,2.452000,0.000063,0.000151,1.329293
614,2.456000,0.000054,0.000151,1.329263
615,2.460000,0.000043,0.000153,1.329278
616,2.464000,0.000075,0.000155,1.329279
617,2.468000,0.000050,0.000128,1.329278
618,2.472000,0.000056,0.000157,1.329287
619,2.476000,0.000080,0.000163,1.329277
620,2.480000,0.000044,0.000163,1.329292
621,2.484000,0.000071,0.000175,1.329275
622,2.488000,0.000040,0.000174,1.329292
623,2.492000,0.000052,0.000175,1.329288
624,2.496000,0.000017,0.000133,1.329292
625,2.500000,0.000020,0.000143,1.329290
626,2.504000,-0.000007,0.000119,1.329297
627,2.508000,0.000013,0.000122,1.329266
628,2.512000,0.000011,0.000123,1.329281
629,2.516000,0.000021,0.000161,1.329297
630,2.520000,0.000001,0.000151,1.329284
631,2.524000,0.000009,0.000157,1.329297
632,2.528000,0.000017,0.000165,1.329294
633,2.532000,-0.000014,0.000133,1.329284
634,2.536000,-0.000022,0.000120,1.329301
635,2.540000,-0.000042,0.000114,1.329285
636,2.544000,-0.000056,0.000089,1.329292
637,2.548000,-0.000047,0.000100,1.329285
638,2.552000,-0.000025,0.000142,1.329283
639,2.556000,-0.000062,0.000128,1.329295
640,2.560000,-0.000042,0.000117,1.329299
641,2.564000,-0.000029,0.000137,1.329302
642,2.568000,-0.000039,0.000139,1.329303
643,2.572000,-0.000032,0.000132,1.329288
644,2.576000,-0.000047,0.000124,1.329296
645,2.580000,-0.000048,0.000115,1.329288
646,2.584000,-0.000047,0.000094,1.329285
647,2.588000,-0.000050,0.000097,1.329297
648,2.592000,-0.000070,0.000092,1.329275
649,2.596000,-0.000042,0.000122,1.329296
650,2.600000,-0.000038,0.000114,1.329282
651,2.604000,-0.000027,0.000140,1.329292
652,2.608000,-0.000031,0.000138,1.329295
653,2.612000,-0.000028,0.000132,1.329297
654,2.616000,-0.000019,0.000141,1.329301
655,2.620000,-0.000045,0.000128,1.329277
656,2.624000,-0.000044,0.000128,1.329305
657,2.628000,-0.000041,0.000102,1.329283
658,2.632000,-0.000035,0.000126,1.329282
659,2.636000,-0.000002,0.000138,1.329280
660,2.640000,-0.000031,0.000127,1.329291
661,2.644000,-0.000014,0.000114,1.329287
662,2.648000,-0.000006,0.000151,1.329277
663,2.652000,-0.000038,0.000096,1.329282
664,2.656000,-0.000018,0.000138,1.329307
665,2.660000,-0.000003,0.000134,1.329289
666,2.664000,0.000001,0.000141,1.329282
667,2.668000,-0.000008,0.000145,1.329293
668,2.672000,0.000005,0.000140,1.329284
669,2.676000,0.000018,0.000139,1.329284
670,2.680000,0.000035,0.000162,1.329295
671,2.684000,0.000015,0.000146,1.329283
672,2.688000,0.000026,0.000152,1.329282
673,2.692000,0.000023,0.000146,1.329281
674,2.696000,0.000046,0.000182,1.329296
675,2.700000,0.000019,0.000139,1.329287
676,2.704000,0.000018,0.000141,1.329290
677,2.708000,0.000022,0.000133,1.329268
678,2.712000,0.000027,0.000145,1.329293
679,2.716000,0.000002,0.000139,1.329292
680,2.720000,0.000044,0.000166,1.329298
681,2.724000,0.000036,0.000147,1.329281
682,2.728000,0.000033,0.000169,1.329287
683,2.732000,0.000025,0.000149,1.329282
684,2.736000,0.000010,0.000155,1.329291
685,2.740000,0.000045,0.000174,1.329298
686,2.744000,0.000025,0.000135,1.329273
687,2.748000,0.000052,0.000155,1.329281
688,2.752000,0.000011,0.000134,1.329282
689,2.756000,0.000041,0.000160,1.329289
690,2.760000,0.000013,0.000133,1.329279
691,2.764000,0.000034,0.000149,1.329281
692,2.768000,0.000051,0.000148,1.329280
693,2.772000,0.000035,0.000144,1.329278
694,2.776000,0.000025,0.000136,1.329295
695,2.780000,0.000014,0.000142,1.329290
696,2.784000,0.000042,0.000148,1.329286
697,2.788000,0.000006,0.000129,1.329296
698,2.792000,0.000023,0.000151,1.329294
699,2.796000,0.000002,0.000132,1.329284
700,2.800000,0.000020,0.000149,1.329284
701,2.804000,0.000032,0.000155,1.329285
702,2.808000,0.000029,0.000150,1.329280
703,2.812000,0.000033,0.000156,1.329295
704,2.816000,0.000039,0.000160,1.329275
705,2.820000,0.000034,0.000144,1.329270
706,2.824000,0.000032,0.000151,1.329284
707,2.828000,0.000013,0.000142,1.329285
708,2.832000,0.000059,0.000165,1.329282
709,2.836000,0.000023,0.000136,1.329267
710,2.840000,0.000065,0.000184,1.329290
711,2.844000,0.000036,0.000147,1.329288
712,2.848000,0.000036,0.000151,1.329288
713,2.852000,0.000052,0.000169,1.329290
714,2.856000,0.000060,0.000174,1.329295
715,2.860000,0.000010,0.000137,1.329302
716,2.864000,0.000030,0.000149,1.329280
717,2.868000,0.000042,0.000157,1.329286
718,2.872000,0.000032,0.000136,1.329286
719,2.876000,0.000019,0.000133,1.329287
720,2.880000,0.000041,0.000149,1.329283
721,2.884000,0.000044,0.000155,1.329292
722,2.888000,0.000039,0.000160,1.329278
723,2.892000,0.000011,0.000135,1.329289
724,2.896000,0.000060,0.000169,1.329298
725,2.900000,0.000045,0.000158,1.329303
726,2.904000,0.000026,0.000153,1.329303
727,2.908000,0.000021,0.000152,1.329287
728,2.912000,0.000039,0.000148,1.329283
729,2.916000,0.000048,0.000173,1.329292
730,2.920000,0.000040,0.000155,1.329293
731,2.924000,0.000090,0.000188,1.329301
732,2.928000,0.000015,0.000126,1.329304
733,2.932000,0.000028,0.000150,1.329279
734,2.936000,0.000045,0.000158,1.329308
735,2.940000,0.000036,0.000141,1.329290
736,2.944000,0.000036,0.000141,1.329286
737,2.948000,0.000036,0.000145,1.329302
738,2.952000,0.000027,0.000143,1.329301
739,2.956000,0.000026,0.000136,1.329291
740,2.960000,0.000060,0.000176,1.329300
741,2.964000,0.000030,0.000151,1.329287
742,2.968000,0.000052,0.000169,1.329296
743,2.972000,0.000057,0.000188,1.329314
744,2.976000,0.000048,0.000178,1.329308
745,2.980000,0.000040,0.000151,1.329296
746,2.984000,0.000036,0.000126,1.329290
747,2.988000,0.000032,0.000133,1.329291
748,2.992000,0.000038,0.000133,1.329293
749,2.996000,0.000046,0.000143,1.329297
750,3.000000,0.000048,0.000168,1.329287
751,3.004000,0.000076,0.000182,1.329299
752,3.008000,0.000077,0.000170,1.329292
753,3.012000,0.000059,0.000164,1.329294
754,3.016000,0.000041,0.000157,1.329284
755,3.020000,0.000038,0.000147,1.329299
756,3.024000,0.000055,0.000161,1.329291
757,3.028000,0.000033,0.000133,1.329299
758,3.032000,0.000093,0.000185,1.329298
759,3.036000,0.000070,0.000169,1.329283
760,3.040000,0.000035,0.000150,1.329296
761,3.044000,0.000067,0.000183,1.329295
762,3.048000,0.000068,0.000164,1.329288
763,3.052000,0.000050,0.000154,1.329297
764,3.056000,0.000038,0.000145,1.329294
765,3.060000,0.000012,0.000114,1.329279
766,3.064000,0.000060,0.000154,1.329290
767,3.068000,0.000018,0.000114,1.329284
768,3.072000,0.000046,0.000138,1.329274
769,3.076000,0.000036,0.000121,1.329283
770,3.080000,0.000074,0.000170,1.329289
771,3.084000,0.000089,0.000187,1.329298
772,3.088000,0.000073,0.000176,1.329308
773,3.092000,0.000089,0.000180,1.329284
774,3.096000,0.000048,0.000146,1.329294
775,3.100000,0.000081,0.000187,1.329296
776,3.104000,0.000080,0.000175,1.329286
777,3.108000,0.000046,0.000147,1.329284
778,3.112000,0.000079,0.000157,1.329288
779,3.116000,0.000049,0.000146,1.329279
780,3.120000,0.000088,0.000186,1.329287
781,3.124000,0.000042,0.000143,1.329292
782,3.128000,0.000074,0.000158,1.329280
783,3.132000,0.000081,0.000155,1.329296
784,3.136000,0.000057,0.000150,1.329281
785,3.140000,0.000095,0.000181,1.329291
786,3.144000,0.000053,0.000131,1.329288
787,3.148000,0.000065,0.000141,1.329296
788,3.152000,0.000079,0.000172,1.329284
789,3.156000,0.000067,0.000176,1.329295
790,3.160000,0.000079,0.000165,1.329283
791,3.164000,0.000086,0.000200,1.329286
792,3.168000,0.000067,0.000173,1.329296
793,3.172000,0.000107,0.000198,1.329284
794,3.176000,0.000082,0.000192,1.329289
795,3.180000,0.000100,0.000182,1.329275
796,3.184000,0.000048,0.000144,1.329268
797,3.188000,0.000032,0.000129,1.329280
798,3.192000,0.000075,0.000158,1.329282
799,3.196000,0.000017,0.000108,1.329283
800,3.200000,0.000090,0.000166,1.329283
801,3.204000,0.000073,0.000138,1.329281
802,3.208000,0.000067,0.000154,1.329286
803,3.212000,0.000079,0.000187,1.329279
804,3.216000,0.000069,0.000189,1.329271
805,3.220000,0.000095,0.000192,1.329307
806,3.224000,0.000083,0.000155,1.329273
807,3.228000,0.000103,0.000182,1.329284
808,3.232000,0.000063,0.000157,1.329288
809,3.236000,0.000089,0.000174,1.329289
810,3.240000,0.000072,0.000155,1.329286
811,3.244000,0.000060,0.000136,1.329290
812,3.248000,0.000076,0.000180,1.329294
813,3.252000,0.000088,0.000169,1.329277
814,3.256000,0.000067,0.000166,1.329301
815,3.260000,0.000095,0.000189,1.329277
816,3.264000,0.000070,0.000153,1.329281
817,3.268000,0.000055,0.000141,1.329285
818,3.272000,0.000043,0.000124,1.329266
819,3.276000,0.000072,0.000170,1.329291
820,3.280000,0.000088,0.000149,1.329289
821,3.284000,0.000078,0.000175,1.329296
822,3.288000,0.000058,0.000136,1.329272
823,3.292000,0.000072,0.000147,1.329293
824,3.296000,0.000080,0.000177,1.329275
825,3.300000,0.000073,0.000173,1.329283
826,3.304000,0.000057,0.000152,1.329280
827,3.308000,0.000058,0.000136,1.329288
828,3.312000,0.000089,0.000170,1.329283
829,3.316000,0.000067,0.000152,1.329281
830,3.320000,0.000071,0.000169,1.329273
831,3.324000,0.000074,0.000182,1.329288
832,3.328000,0.000109,0.000198,1.329271
833,3.332000,0.000093,0.000179,1.329273
834,3.336000,0.000069,0.000166,1.329279
835,3.340000,0.000128,0.000218,1.329285
836,3.344000,0.000062,0.000167,1.329290
837,3.348000,0.000073,0.000166,1.329278
838,3.352000,0.000080,0.000163,1.329272
839,3.356000,0.000072,0.000158,1.329292
840,3.360000,0.000070,0.000161,1.329285
841,3.364000,0.000061,0.000129,1.329287
842,3.368000,0.000079,0.000175,1.329284
843,3.372000,0.000065,0.000166,1.329276
844,3.376000,0.000089,0.000167,1.329280
845,3.380000,0.000060,0.000147,1.329286
846,3.384000,0.000075,0.000142,1.329279
847,3.388000,0.000079,0.000158,1.329273
848,3.392000,0.000095,0.000185,1.329297
849,3.396000,0.000083,0.000169,1.329279
850,3.400000,0.000052,0.000161,1.329281
851,3.404000,0.000088,0.000188,1.329293
852,3.408000,0.000111,0.000218,1.329295
853,3.412000,0.000094,0.000197,1.329282
854,3.416000,0.000094,0.000166,1.329281
855,3.420000,0.000075,0.000170,1.329278
856,3.424000,0.000082,0.000173,1.329283
857,3.428000,0.000091,0.000154,1.329275
858,3.432000,0.000084,0.000182,1.329285
859,3.436000,0.000079,0.000161,1.329284
860,3.440000,0.000071,0.000135,1.329286
861,3.444000,0.000064,0.000151,1.329279
862,3.448000,0.000086,0.000172,1.329285
863,3.452000,0.000081,0.000173,1.329285
864,3.456000,0.000085,0.000178,1.329283
865,3.460000,0.000073,0.000158,1.329283
866,3.464000,0.000062,0.000153,1.329294
867,3.468000,0.000083,0.000181,1.329282
868,3.472000,0.000086,0.000156,1.329284
869,3.476000,0.000098,0.000181,1.329286
870,3.480000,0.000068,0.000166,1.329308
871,3.484000,0.000033,0.000129,1.329281
872,3.488000,0.000063,0.000161,1.329298
873,3.492000,0.000097,0.000186,1.329299
874,3.496000,0.000069,0.000155,1.329272
875,3.500000,0.000060,0.000133,1.329287
876,3.504000,0.000080,0.000152,1.329278
877,3.508000,0.000079,0.000147,1.329288
878,3.512000,0.000086,0.000163,1.329294
879,3.516000,0.000052,0.000160,1.329284
880,3.520000,0.000083,0.000185,1.329275
881,3.524000,0.000070,0.000172,1.329301
882,3.528000,0.000092,0.000200,1.329291
883,3.532000,0.000090,0.000189,1.329274
884,3.536000,0.000088,0.000173,1.329291
885,3.540000,0.000064,0.000159,1.329287
886,3.544000,0.000063,0.000145,1.329282
887,3.548000,0.000061,0.000141,1.329284
888,3.552000,0.000068,0.000146,1.329271
889,3.556000,0.000056,0.000128,1.329274
890,3.560000,0.000065,0.000132,1.329291
891,3.564000,0.000070,0.000155,1.329276
892,3.568000,0.000075,0.000150,1.329281
893,3.572000,0.000075,0.000155,1.329275
894,3.576000,0.000081,0.000176,1.329262
895,3.580000,0.000110,0.000207,1.329281
896,3.584000,0.000083,0.000169,1.329282
897,3.588000,0.000068,0.000151,1.329290
898,3.592000,0.000054,0.000150,1.329291
899,3.596000,0.000072,0.000177,1.329276
900,3.600000,0.000107,0.000189,1.329285
901,3.604000,0.000098,0.000184,1.329297
902,3.608000,0.000053,0.000135,1.329277
903,3.612000,0.000083,0.000176,1.329279
904,3.616000,0.000050,0.000146,1.329279
905,3.620000,0.000068,0.000163,1.329275
906,3.624000,0.000048,0.000131,1.329276
907,3.628000,0.000053,0.000136,1.329270
908,3.632000,0.000056,0.000134,1.329278
909,3.636000,0.000089,0.000178,1.329276
910,3.640000,0.000068,0.000165,1.329286
911,3.644000,0.000067,0.000171,1.329275
912,3.648000,0.000086,0.000198,1.329287
913,3.652000,0.000060,0.000174,1.329283
914,3.656000,0.000092,0.000196,1.329276
915,3.660000,0.000080,0.000190,1.329287
916,3.664000,0.000049,0.000165,1.329279
917,3.668000,0.000065,0.000166,1.329277
918,3.672000,0.000024,0.000116,1.329265
919,3.676000,0.000043,0.000127,1.329276
920,3.680000,0.000030,0.000138,1.329273
921,3.684000,0.000059,0.000141,1.329262
922,3.688000,0.000041,0.000143,1.329282
923,3.692000,0.000059,0.000178,1.329270
924,3.696000,0.000048,0.000154,1.329290
925,3.700000,0.000051,0.000150,1.329280
926,3.704000,0.000054,0.000148,1.329290
927,3.708000,0.000066,0.000167,1.329292
928,3.712000,0.000054,0.000157,1.329281
929,3.716000,0.000068,0.000160,1.329275
930,3.720000,0.000087,0.000203,1.329279
931,3.724000,0.000074,0.000182,1.329287
932,3.728000,0.000099,0.000189,1.329287
933,3.732000,0.000057,0.000167,1.329277
934,3.736000,0.000077,0.000190,1.329284
935,3.740000,0.000064,0.000149,1.329284
936,3.744000,0.000020,0.000115,1.329270
937,3.748000,0.000027,0.000112,1.329261
938,3.752000,0.000048,0.000122,1.329273
939,3.756000,0.000041,0.000130,1.329266
940,3.760000,0.000069,0.000160,1.329275
941,3.764000,0.000069,0.000185,1.329270
942,3.768000,0.000064,0.000186,1.329292
943,3.772000,0.000059,0.000176,1.329292
944,3.776000,0.000079,0.000188,1.329275
945,3.780000,0.000073,0.000192,1.329288
946,3.784000,0.000034,0.000140,1.329287
947,3.788000,0.000059,0.000156,1.329282
948,3.792000,0.000039,0.000140,1.329291
949,3.796000,0.000068,0.000172,1.329269
950,3.800000,0.000046,0.000127,1.329290
951,3.804000,0.000031,0.000147,1.329281
952,3.808000,0.000078,0.000174,1.329287
953,3.812000,0.000062,0.000151,1.329284
954,3.816000,0.000055,0.000135,1.329284
955,3.820000,0.000060,0.000144,1.329282
956,3.824000,0.000058,0.000145,1.329278
957,3.828000,0.000059,0.000162,1.329277
958,3.832000,0.000071,0.000169,1.329278
959,3.836000,0.000067,0.000175,1.329271
960,3.840000,0.000106,0.000206,1.329297
961,3.844000,0.000085,0.000194,1.329293
